"dataset","cycle","position","logical","candidate","originalIndex","type","oracleCorrectPosition","neighbors","structuralReasons","prefixFeasible","minAdditionalInPrefix","feasibleV2WindowIgnoringBeamBudget","windowProof","interpretation"
"009","3","2","B2","BOTTOM:328","502","BOTTOM","false","[{""position"":0,""logical"":""B1"",""type"":""BOTTOM"",""index"":199},{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-162},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-162},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-154}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","2","B2","BOTTOM:358","532","BOTTOM","false","[{""position"":0,""logical"":""B1"",""type"":""BOTTOM"",""index"":199},{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-192},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-192},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-184}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","2","B2","BOTTOM:371","545","BOTTOM","false","[{""position"":0,""logical"":""B1"",""type"":""BOTTOM"",""index"":199},{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-205},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-205},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-197}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","2","B2","BOTTOM:386","560","BOTTOM","false","[{""position"":0,""logical"":""B1"",""type"":""BOTTOM"",""index"":199},{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-220},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-220},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-212}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","2","B2","BOTTOM:404","578","BOTTOM","false","[{""position"":0,""logical"":""B1"",""type"":""BOTTOM"",""index"":199},{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-238},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-238},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-230}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","2","B2","BOTTOM:425","599","BOTTOM","false","[{""position"":0,""logical"":""B1"",""type"":""BOTTOM"",""index"":199},{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-259},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-259},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-251}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:29","203","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-69},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-69}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:38","212","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-60},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-60}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:44","218","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-54},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-54}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:45","219","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-53},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-53}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:60","234","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-38},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-38}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:79","253","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[2,3],""gap"":-19},{""rule"":""MIN_PHASE_8"",""positions"":[2,3],""gap"":-19}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:207","381","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-33},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-33}]","true","2","true","{""start"":3,""end"":6,""additional"":2,""chain"":[""BOTTOM:25"",""TOP:45"",""BOTTOM:98"",""TOP:207"",""BOTTOM:249"",""TOP:257"",""BOTTOM:302"",""TOP:333"",""BOTTOM:358"",""TOP:380"",""BOTTOM:425""]}","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:216","390","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-42},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-42}]","true","2","true","{""start"":3,""end"":6,""additional"":2,""chain"":[""BOTTOM:25"",""TOP:45"",""BOTTOM:98"",""TOP:216"",""BOTTOM:249"",""TOP:257"",""BOTTOM:302"",""TOP:333"",""BOTTOM:358"",""TOP:380"",""BOTTOM:425""]}","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:239","413","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-65},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-65}]","true","2","true","{""start"":3,""end"":6,""additional"":2,""chain"":[""BOTTOM:25"",""TOP:45"",""BOTTOM:98"",""TOP:239"",""BOTTOM:249"",""TOP:257"",""BOTTOM:302"",""TOP:333"",""BOTTOM:358"",""TOP:380"",""BOTTOM:425""]}","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:257","431","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-83},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-83}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:275","449","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-101},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-101}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:289","463","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-115},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-115}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:303","477","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-129},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-129}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:333","507","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-159},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-159}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:353","527","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-179},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-179}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:354","528","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-180},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-180}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:360","534","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-186},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-186}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","3","T2","TOP:380","554","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-206},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-206}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:394","568","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-220},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-220}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","3","T2","TOP:423","597","TOP","false","[{""position"":1,""logical"":""T1"",""type"":""TOP"",""index"":219},{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":348},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-249},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-249}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:16","190","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-150},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-150},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-82}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:17","191","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-149},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-149},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-81}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:25","199","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-141},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-141},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-73}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:57","231","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-109},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-109},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-41}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:75","249","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-91},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-91},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-23}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:96","270","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-70},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-70},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-2}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:97","271","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-69},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-69},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":-1}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:98","272","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-68},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-68},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":0}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:117","291","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-49},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-49},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":19}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"009","3","4","B3","BOTTOM:128","302","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-38},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-38},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":30}]","true","2","true","{""start"":2,""end"":4,""additional"":2,""chain"":[""BOTTOM:25"",""TOP:45"",""BOTTOM:75"",""TOP:103"",""BOTTOM:128"",""TOP:257"",""BOTTOM:287"",""TOP:333"",""BOTTOM:358"",""TOP:380"",""BOTTOM:425""]}","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","4","B3","BOTTOM:137","311","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-29},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-29},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":39}]","true","2","true","{""start"":2,""end"":4,""additional"":2,""chain"":[""BOTTOM:25"",""TOP:45"",""BOTTOM:75"",""TOP:103"",""BOTTOM:137"",""TOP:257"",""BOTTOM:287"",""TOP:333"",""BOTTOM:358"",""TOP:380"",""BOTTOM:425""]}","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","4","B3","BOTTOM:249","423","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":38}]","true","1","true","{""start"":4,""end"":6,""additional"":2,""chain"":[""BOTTOM:25"",""TOP:45"",""BOTTOM:98"",""TOP:166"",""BOTTOM:249"",""TOP:275"",""BOTTOM:302"",""TOP:333"",""BOTTOM:358"",""TOP:380"",""BOTTOM:425""]}","REQUIRES_NONADJACENT_SINGLE_CHANGE"
"009","3","4","B3","BOTTOM:262","436","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-5},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-5},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":25}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","4","B3","BOTTOM:287","461","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-30},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-30},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":0}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","4","B3","BOTTOM:302","476","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-45},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-45},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-15}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","4","B3","BOTTOM:327","501","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-70},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-70},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-40}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","4","B3","BOTTOM:328","502","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-71},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-71},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-41}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"009","3","4","B3","BOTTOM:358","532","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":272},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":340},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":431},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":461}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-101},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-101},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-71}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
